id,morning,noon,afternoon,evening
330039074,0.398,0.663,0.084,0.0
330039075,0.125,0.141,0.023,0.086
33005104,0.0,0.019,0.0,0.002
330161630,0.574,0.847,0.579,0.0
330161631,0.789,0.842,0.0,0.0
330161632,0.136,0.216,0.136,0.0
330161633,0.336,0.479,0.363,0.085
330161634,0.281,0.231,0.137,0.0
330161635,0.4,1.0,0.0,0.0
330161636,0.206,0.374,0.277,0.019
330161637,0.5,1.0,0.0,0.0
330161638,0.634,0.959,0.512,0.0
330161639,0.6,0.9,0.0,0.0
330161640,0.122,0.573,0.382,0.298
330161641,0.32,0.6,0.44,0.0
330161642,0.778,0.889,0.111,0.0
33043901,,,,
33043902,,,,
33043903,,,,
33043904,,,,
33043905,,,,
33043906,,,,
33043907,,,,
33043908,,,,
33043909,,,,
33043910,,,,
33043912,,,,
33043913,,,,
33043914,,,,
33043915,,,,
33043918,,,,
33043919,,,,
33043920,,,,
33056649,0.438,0.798,0.801,0.499
33056650,0.708,0.907,0.886,0.674
33057411,0.743,0.794,0.718,0.64
33057413,0.928,0.972,0.949,0.636
33057892,0.581,0.78,0.769,0.585
33057893,0.794,0.877,0.823,0.282
33058422,0.732,0.837,0.749,0.175
33058785,0.0,0.0,0.0,0.0
33058809,0.0,0.0,0.0,0.0
33058921,0.0,0.0,0.0,0.0
33059027,0.0,0.0,0.0,0.0
33059085,0.001,0.002,0.003,0.0
33059136,0.0,0.0,0.0,0.0
33059196,0.0,0.006,0.0,0.0
33059255,0.0,0.03,0.013,0.0
33059290,0.0,0.058,0.008,0.0
33059417,0.003,0.015,0.007,0.0
33059435,0.01,0.157,0.0,0.0
33059507,0.048,0.215,0.074,0.0
33059556,0.056,0.124,0.012,0.0
33059599,0.113,0.225,0.036,0.001
33060094,0.801,0.874,0.886,0.065
33061955,0.526,0.71,0.448,0.182
33063554,0.923,0.952,0.916,0.823
330679709,,,,
33075700,0.378,0.891,0.844,0.302
33075702,0.75,0.9,0.902,0.434
33075703,0.285,0.611,0.723,0.203
33075704,0.376,0.593,0.533,0.2
33075705,0.472,0.772,0.663,0.253
33075706,0.258,0.612,0.563,0.369
33092625,0.628,0.656,0.486,0.15
33092627,0.838,0.906,0.885,0.688
33093821,0.903,0.98,0.96,0.796
33093824,0.689,0.757,0.736,0.575
33093826,0.604,0.827,0.932,0.449
33093831,0.646,0.762,0.7,0.448
33095688,0.772,0.794,0.853,0.747
33095928,0.127,0.366,0.262,0.0
33096488,0.795,0.875,0.83,0.195
33096490,0.686,0.913,0.489,0.0
33096491,0.726,0.788,0.78,0.641
33097750,0.605,0.786,0.801,0.621
331047997,0.569,0.681,0.692,0.717
331049118,0.046,0.695,0.725,0.634
331049119,0.127,0.619,0.929,0.897
331049120,0.035,0.395,0.377,0.184
33130450,0.006,0.063,0.061,0.021
33132213,0.0,0.011,0.001,0.0
33132295,0.0,0.004,0.001,0.0
33132341,0.141,0.141,0.1,0.0
33132346,0.878,0.904,0.835,0.698
33132832,0.205,0.281,0.276,0.0
33132836,0.0,0.034,0.021,0.0
33132837,0.0,0.0,0.0,0.0
33132841,0.0,0.066,0.008,0.0
33134035,0.016,0.045,0.0,0.0
33136472,0.01,0.036,0.0,0.0
331375198,0.0,0.44,0.143,0.0
331375199,0.028,0.039,0.0,0.017
331375202,0.154,0.361,0.187,0.012
33145174,0.504,0.896,0.34,0.0
33145177,0.152,0.817,0.531,0.0
33145178,0.72,0.887,0.871,0.323
33145182,0.449,0.955,1.0,0.744
33145685,0.845,0.981,0.968,0.668
33145686,0.761,0.951,0.926,0.469
33146139,0.658,0.715,0.632,0.536
33148182,0.683,0.705,0.663,0.635
33148188,0.455,0.618,0.567,0.0
33148197,0.644,0.712,0.522,0.243
33148198,0.665,0.832,0.769,0.401
33148200,0.239,0.452,0.336,0.128
33148201,0.612,0.468,0.348,0.221
33148206,0.914,0.826,0.6,0.52
33148208,0.627,0.616,0.563,0.361
33148213,0.707,0.86,0.697,0.28
33149727,0.33,0.818,0.833,0.745
33170077,0.501,0.691,0.62,0.523
33171088,0.057,0.205,0.111,0.059
33171089,0.269,0.51,0.303,0.094
33171091,0.642,0.795,0.714,0.456
33171093,0.554,0.604,0.589,0.516
33171097,0.912,0.954,0.938,0.838
33171102,0.607,0.816,0.937,0.643
33171372,0.496,0.713,0.86,0.624
33171373,0.859,0.938,0.928,0.69
33178889,0.0,0.0,0.0,0.0
33179003,0.001,0.007,0.0,0.0
33179233,0.0,0.005,0.0,0.0
33182948,0.006,0.01,0.009,0.0
331926145,0.231,0.829,0.829,0.657
331997674,0.0,0.008,0.006,0.003
33204716,0.0,0.0,0.0,0.0
33209490,0.988,0.987,0.984,0.978
33209494,0.863,0.909,0.729,0.484
33209499,0.961,0.99,0.892,0.657
33210191,0.987,1.0,0.987,0.962
33210193,0.948,0.925,0.893,0.739
33214041,0.931,0.966,0.956,0.934
332178413,0.0,0.037,0.0,0.0
33223849,0.0,0.006,0.003,0.0
33223863,0.0,0.0,0.0,0.0
33225289,0.311,0.763,0.716,0.152
33225785,0.652,0.822,0.709,0.428
33225790,0.341,0.423,0.311,0.005
33227423,0.0,0.0,0.0,0.0
33229627,0.532,0.715,0.74,0.704
332561539,0.977,0.989,0.98,0.937
332562402,0.783,0.868,0.858,0.679
332562403,0.383,0.748,0.774,0.774
332562404,0.586,0.751,0.744,0.703
332742913,0.031,0.4,0.369,0.083
332742916,0.176,0.824,0.353,0.0
332742920,0.036,0.073,0.055,0.0
332742921,0.14,0.14,0.047,0.047
332742922,0.3,0.8,0.0,0.0
332742923,0.469,0.889,0.877,0.827
332742924,0.0,0.543,0.705,0.305
332742925,0.438,0.769,0.496,0.099
33286264,,,,
33286266,,,,
33286268,,,,
33286272,,,,
33286273,,,,
33286275,,,,
33286277,,,,
33286279,,,,
33286281,,,,
33286285,,,,
33289910,0.001,0.009,0.0,0.0
332905008,0.393,0.426,0.574,0.213
332905730,0.0,0.0,0.0,0.091
332905731,0.298,0.158,0.386,0.667
333028427,0.461,0.447,0.66,0.809
33349419,0.0,0.0,0.0,0.0
333696122,0.721,0.772,0.725,0.481
333967001,0.917,0.964,0.955,0.772
334209899,0.938,0.992,0.985,0.913
334209900,0.971,0.988,0.986,0.92
334289038,0.442,0.702,0.637,0.265
334357007,0.228,0.477,0.639,0.286
334357008,0.199,0.359,0.497,0.348
33443430,0.003,0.171,0.014,0.0
33443431,0.001,0.102,0.049,0.0
33443432,0.004,0.108,0.023,0.0
33443436,0.194,0.307,0.0,0.0
33452324,0.33,1.0,1.0,0.908
33452325,0.345,0.442,0.358,0.0
33452326,0.171,0.443,0.629,0.5
33453151,0.419,0.623,0.377,0.194
33455395,0.064,0.147,0.03,0.0
33456672,0.271,0.356,0.186,0.0
33462607,0.433,0.773,0.645,0.239
33481171,,,,
33481172,,,,
33481197,0.773,0.916,0.895,0.64
33481198,0.45,0.695,0.721,0.336
33485845,,,,
33485849,,,,
33485852,,,,
33485856,,,,
33485858,,,,
33485860,,,,
33485862,,,,
33485863,,,,
33485864,,,,
33485866,,,,
33485867,,,,
33485868,,,,
33488427,0.74,0.831,0.86,0.625
33488428,,,,
33488431,,,,
33488433,0.223,0.314,0.319,0.344
33488434,0.14,0.608,0.678,0.497
33488435,0.637,0.713,0.637,0.538
33488436,0.602,0.716,0.685,0.553
33488437,0.782,0.84,0.822,0.437
33488438,0.472,0.586,0.545,0.2
33488440,0.742,0.914,0.876,0.15
33488441,0.562,0.714,0.659,0.295
33488442,0.285,0.509,0.502,0.126
33488443,0.51,0.669,0.659,0.224
33488444,0.383,0.624,0.554,0.165
33488445,0.435,0.572,0.558,0.232
33488446,,,,
33488447,,,,
33488448,,,,
33488450,,,,
33505096,0.514,0.474,0.497,0.191
33509123,0.13,0.443,0.306,0.014
33509146,0.006,0.121,0.034,0.002
33509147,0.178,0.209,0.127,0.097
33509150,0.019,0.339,0.232,0.0
33509162,0.006,0.112,0.108,0.027
33509234,0.0,0.029,0.0,0.0
33509252,0.0,0.921,0.91,0.0
33509254,0.001,0.197,0.149,0.006
33509268,0.0,0.099,0.004,0.001
33509302,0.0,0.0,0.0,0.0
33509306,0.0,0.003,0.001,0.0
33509354,0.142,0.56,0.537,0.157
33509357,0.603,0.755,0.725,0.132
33509632,0.0,0.294,0.027,0.0
33509863,0.061,0.15,0.147,0.0
33509956,0.002,0.026,0.009,0.005
33510099,0.0,0.0,0.0,0.0
33510112,0.0,0.0,0.0,0.0
33510134,0.002,0.071,0.019,0.0
33510166,0.023,0.112,0.102,0.0
33510172,0.0,0.052,0.012,0.0
33510701,0.611,0.687,0.63,0.194
33510724,0.519,0.648,0.559,0.403
33510741,0.556,0.567,0.213,0.087
33510790,0.524,0.56,0.491,0.212
33510863,0.132,0.289,0.225,0.126
33515527,0.502,0.885,0.897,0.285
33515529,0.238,0.513,0.625,0.425
33515530,0.753,0.748,0.613,0.475
33515704,0.273,0.498,0.33,0.038
33515705,0.422,0.569,0.343,0.053
335291904,0.921,1.0,1.0,0.0
335292582,0.716,1.0,0.982,0.0
335292583,0.041,0.0,0.115,0.0
33530458,,,,
33530459,,,,
33530460,,,,
33530465,,,,
33530466,,,,
33530467,,,,
33530468,,,,
33530469,,,,
33530470,,,,
33530471,,,,
33530472,,,,
33531764,,,,
33531765,0.525,0.623,0.484,0.0
33531766,0.368,0.601,0.602,0.251
335357337,0.511,0.837,0.636,0.03
335357342,0.022,0.509,0.548,0.179
335357343,0.53,0.834,0.69,0.268
335357344,0.136,0.22,0.068,0.0
335357345,0.126,0.642,0.274,0.326
335357346,0.0,0.727,0.0,0.0
335357347,0.091,0.515,0.0,0.0
335357348,0.0,0.0,0.0,0.0
335357349,0.592,0.648,0.577,0.225
335357350,0.118,0.441,0.0,0.0
335357351,0.435,0.797,0.71,0.42
335357352,0.282,0.622,0.708,0.268
33542602,0.011,0.064,0.005,0.0
33542805,0.019,0.066,0.008,0.0
33542806,0.006,0.014,0.0,0.0
335540746,0.3,0.775,0.775,0.075
335540747,0.119,0.119,0.024,0.0
335540750,0.218,0.388,0.315,0.024
335540751,0.594,0.783,0.783,0.261
335540752,0.441,0.762,0.734,0.427
335540753,0.062,0.393,0.308,0.109
335540754,0.035,0.026,0.0,0.0
335540755,0.512,0.232,0.0,0.0
335713189,0.55,0.722,0.636,0.49
335713190,0.569,0.758,0.721,0.64
335713191,0.625,0.765,0.701,0.497
335713194,0.304,0.859,0.911,0.619
335713195,0.643,0.795,0.83,0.404
335713196,0.733,0.878,0.838,0.537
335713197,0.687,0.797,0.721,0.35
335713198,0.238,0.338,0.28,0.195
335713199,0.0,0.766,0.571,0.39
335713200,0.0,0.429,0.247,0.026
335713202,0.775,0.884,0.884,0.681
335713203,0.831,0.663,0.742,0.427
335713204,0.716,0.653,0.284,0.347
335713205,0.847,0.906,0.812,0.306
335713206,0.114,0.019,0.0,0.2
335713207,0.697,0.959,0.909,0.515
335713208,0.842,0.832,0.797,0.47
335713209,0.518,0.665,0.623,0.215
335713210,0.537,0.995,1.0,0.517
335713211,0.094,0.6,0.594,0.506
335713212,0.528,0.497,0.314,0.191
335838949,0.393,0.596,0.551,0.034
335838950,0.527,0.745,0.691,0.055
335838951,0.174,0.186,0.157,0.016
335838952,0.421,0.877,0.807,0.561
336052616,0.655,0.764,0.694,0.162
336052617,0.0,0.696,0.071,0.0
336052618,0.262,0.719,0.097,0.029
336066295,,,,
336076435,0.509,0.772,0.754,0.649
336076436,0.0,0.049,0.123,0.016
336076437,0.59,0.783,0.783,0.566
336076438,0.186,0.186,0.14,0.0
336076439,0.65,0.762,0.738,0.588
33632010,0.103,0.157,0.099,0.0
33652230,0.0,0.0,0.0,0.0
33652231,0.0,0.009,0.002,0.011
336657887,0.029,0.034,0.032,0.006
336657888,0.266,0.487,0.358,0.137
336748520,0.608,0.923,0.459,0.014
336748521,0.342,0.356,0.007,0.0
33696929,0.441,0.592,0.565,0.27
33696930,0.507,0.674,0.571,0.24
33697249,0.0,0.11,0.14,0.064
33697250,0.612,0.94,0.897,0.724
337098014,,,,
337098015,,,,
337098024,,,,
337098025,,,,
337098026,,,,
337098027,,,,
337098028,,,,
33713906,0.948,0.982,0.979,0.938
33714607,0.0,0.0,0.0,0.0
33714608,0.058,0.074,0.095,0.161
33718945,0.022,0.016,0.0,0.0
33718946,0.302,0.352,0.208,0.0
33718948,0.105,0.066,0.018,0.0
33733626,0.845,0.937,0.871,0.698
33758457,0.689,0.781,0.661,0.107
33758458,0.008,0.073,0.019,0.01
33758933,0.995,0.998,0.994,0.9
33772730,0.659,0.634,0.61,0.439
338070503,,,,
338070504,,,,
338070505,,,,
338218418,0.772,0.85,0.766,0.363
338218420,0.0,0.002,0.0,0.0
338218421,0.061,0.653,0.714,0.673
338218423,0.864,0.773,0.682,0.712
33830324,0.17,0.822,0.744,0.219
338312804,0.036,0.059,0.024,0.0
338420301,0.989,1.0,1.0,0.992
338420303,0.9,0.987,0.981,0.953
338420304,0.874,0.849,0.735,0.379
338420308,0.703,0.76,0.7,0.315
338522527,0.568,0.672,0.651,0.414
338559346,0.007,0.217,0.196,0.0
338559347,0.0,0.002,0.0,0.0
338559348,,,,
338559349,0.0,0.0,0.0,0.0
338559350,0.0,0.0,0.0,0.0
338680386,,,,
33899283,0.399,0.645,0.504,0.27
339386633,0.992,0.994,0.986,0.974
339467964,0.0,0.023,0.0,0.0
339467967,0.047,0.036,0.0,0.0
339557977,0.853,0.86,0.827,0.467
339557978,0.52,0.725,0.656,0.466
339557979,0.801,0.824,0.818,0.478
339557981,0.537,0.621,0.559,0.379
339558249,0.601,0.773,0.576,0.473
339558250,0.389,0.483,0.404,0.223
339558251,0.956,0.96,0.979,0.978
339558253,0.844,0.943,0.95,0.851
339558254,0.756,0.74,0.534,0.263
339747592,,,,
339747794,,,,
339747795,,,,
339797979,0.964,1.0,0.182,0.0
33993827,0.493,0.681,0.528,0.128
33993829,0.61,0.735,0.662,0.235
33993830,0.601,0.751,0.663,0.342
33993831,0.699,0.816,0.719,0.286
33993832,0.642,0.714,0.632,0.444
33993833,0.546,0.642,0.532,0.224
33993834,0.489,0.643,0.508,0.12
33993836,0.379,0.487,0.387,0.121
33993837,0.478,0.553,0.476,0.25
340559565,0.864,0.876,0.858,0.435
340559567,0.244,0.462,0.451,0.162
340569174,0.536,0.576,0.821,0.433
340584739,0.959,0.99,0.99,0.84
34062833,0.443,0.816,0.609,0.1
34062834,0.493,0.636,0.211,0.153
34062836,0.157,0.957,0.899,0.52
34062837,0.46,0.935,0.529,0.19
34062838,0.819,0.806,0.739,0.693
34063148,0.606,0.695,0.625,0.384
34065958,0.847,0.938,0.897,0.725
34065959,0.861,0.946,0.919,0.787
340782777,0.0,0.183,0.123,0.073
340782779,0.094,0.368,0.159,0.0
340782780,0.325,0.562,0.233,0.082
340782781,0.465,0.592,0.232,0.018
340782782,0.222,0.928,0.955,0.42
340782783,0.0,0.211,0.202,0.0
340782785,0.692,0.564,0.077,0.0
340782786,0.082,0.155,0.371,0.567
340782787,0.191,0.417,0.409,0.27
340782788,0.064,0.0,0.0,0.0
340782789,0.128,0.543,0.777,0.745
340782790,0.0,0.539,0.461,0.316
340782791,0.282,0.476,0.335,0.006
340782792,0.212,0.188,0.0,0.0
340782793,0.0,0.619,0.0,0.071
340782794,0.0,0.321,0.0,0.054
340782795,0.098,0.341,0.683,0.683
340782797,0.135,0.315,0.0,0.0
340782798,0.869,0.989,0.928,0.63
340782799,0.0,0.25,0.0,0.0
340782800,0.017,0.9,0.933,0.783
340782801,0.693,0.549,0.431,0.007
340782802,0.395,0.526,0.526,0.421
340782803,0.0,0.934,0.934,0.75
340782804,0.208,0.221,0.182,0.0
340782805,0.29,0.494,0.346,0.0
340782806,0.046,0.011,0.0,0.0
340782807,0.0,0.846,0.846,0.077
340782808,0.022,0.0,0.174,0.391
340782810,0.004,0.191,0.083,0.001
340782811,0.068,0.712,0.616,0.014
340782812,0.039,0.013,0.0,0.0
340782813,0.079,0.447,0.684,0.421
340782814,0.147,0.498,0.42,0.416
340782816,0.189,0.284,0.0,0.0
340782817,0.081,0.135,0.351,0.243
340782818,0.042,0.889,0.847,0.706
340782819,0.325,0.513,0.023,0.0
340782821,0.468,0.745,0.499,0.083
340782822,0.515,0.163,0.133,0.0
340782823,0.376,0.431,0.555,0.059
340782826,0.0,0.024,0.0,0.0
340782828,0.407,0.647,0.293,0.126
340782829,0.513,0.626,0.096,0.0
340782830,0.061,0.684,0.398,0.094
34079307,0.97,0.978,0.959,0.84
34099225,,,,
34099226,,,,
34099227,,,,
34099228,,,,
34099229,,,,
34099230,,,,
34099231,,,,
34099232,,,,
34099233,,,,
34099234,,,,
34099235,,,,
34099240,,,,
34099241,,,,
34099246,,,,
34099247,,,,
34099248,,,,
34099437,,,,
34099438,,,,
34099440,,,,
34099441,,,,
34099442,,,,
34099443,,,,
34099444,,,,
34100622,0.329,0.726,0.587,0.204
34126010,0.768,0.882,0.564,0.495
34132368,0.659,0.479,0.371,0.449
341492242,0.929,0.946,0.897,0.157
341495494,0.634,0.883,0.747,0.361
341495495,0.723,0.924,0.781,0.366
34160303,0.36,0.524,0.296,0.035
34160304,0.38,0.745,0.803,0.226
34160305,0.261,0.382,0.315,0.216
34178970,0.432,0.376,0.306,0.011
34179723,0.858,0.698,0.791,0.262
34179724,0.031,0.134,0.18,0.134
34179725,0.193,0.255,0.306,0.136
34179726,0.23,0.44,0.376,0.115
341823648,0.0,0.044,0.012,0.0
34184481,0.631,0.891,0.744,0.282
341986087,0.541,0.586,0.508,0.359
342026224,0.0,0.325,0.825,0.0
342026225,0.0,0.163,0.276,0.195
342026226,0.0,0.234,0.38,0.088
342026227,0.164,0.403,0.0,0.0
342198252,0.002,0.15,0.088,0.084
342198257,0.0,0.339,0.085,0.0
342198266,0.151,0.227,0.332,0.369
342198274,0.118,0.193,0.176,0.151
342319326,,,,
342319329,,,,
342319330,,,,
342319331,,,,
342322987,,,,
342322994,,,,
342323000,,,,
342323004,,,,
342323012,,,,
34238859,0.0,0.097,0.0,0.0
34238935,0.0,0.081,0.018,0.0
34239114,0.392,0.559,0.402,0.02
34239115,0.245,0.51,0.35,0.0
34239116,0.741,0.838,0.757,0.011
34239117,0.345,0.588,0.352,0.0
34239119,0.3,0.468,0.458,0.057
34239120,0.581,0.537,0.353,0.25
34239121,0.281,0.386,0.018,0.0
34239122,0.298,0.56,0.381,0.0
34239123,0.75,0.9,0.0,0.0
34239124,0.15,0.213,0.05,0.0
34239127,0.963,1.0,0.056,0.0
34239128,0.785,0.862,0.609,0.113
34239130,0.33,0.557,0.549,0.261
34239164,0.507,0.676,0.588,0.0
34239165,0.346,0.41,0.231,0.0
34293971,0.018,0.124,0.124,0.0
34333669,0.61,0.688,0.357,0.439
34333670,0.11,0.695,0.771,0.763
34333671,0.067,0.162,0.101,0.012
34333672,0.659,0.818,0.862,0.364
34333673,0.475,0.745,0.664,0.299
34333674,0.83,0.888,0.809,0.207
34333676,0.038,0.357,0.215,0.109
343395032,0.308,0.915,0.579,0.332
343395033,0.258,0.543,0.563,0.09
343395034,0.017,0.362,0.169,0.041
343508209,,,,
343508217,,,,
343509071,,,,
343509778,,,,
343513001,,,,
343746928,0.0,0.003,0.0,0.0
343746929,0.0,0.0,0.0,0.0
343799784,,,,
343799785,,,,
34386119,0.436,0.562,0.363,0.065
34386120,0.198,0.46,0.21,0.0
34386121,0.673,0.54,0.654,0.279
34386122,0.622,0.666,0.664,0.027
34386123,0.574,0.552,0.617,0.236
34386124,0.906,0.934,0.965,0.38
34386125,0.829,0.582,0.5,0.713
344163728,0.007,0.0,0.0,0.0
344163729,0.0,0.0,0.01,0.0
344456708,0.553,0.915,0.851,0.787
344483659,0.0,0.069,0.069,0.0
344483660,0.0,0.179,0.238,0.0
344483661,0.0,0.291,0.243,0.0
344483662,0.146,0.634,0.39,0.0
344483663,0.489,0.801,0.248,0.0
344483664,0.0,0.039,0.072,0.0
344502062,0.656,0.651,0.407,0.017
34487553,0.881,0.947,0.941,0.673
34505961,0.469,0.667,0.601,0.272
34561107,0.0,0.129,0.104,0.162
345839393,0.583,0.703,0.703,0.415
345839394,0.834,0.902,0.887,0.707
346062231,0.678,0.813,0.795,0.713
346062235,0.794,0.796,0.791,0.668
34639343,0.332,0.351,0.228,0.0
34666376,0.221,0.676,0.691,0.25
34666377,0.0,0.049,0.086,0.0
34666378,0.434,0.731,0.634,0.131
34672769,0.407,0.624,0.584,0.305
34672770,0.17,0.295,0.221,0.062
34672771,0.339,0.493,0.435,0.139
34672773,0.242,0.498,0.373,0.074
34672774,0.127,0.662,0.754,0.056
34672777,0.83,0.942,0.889,0.45
34693762,,,,
34693771,,,,
34693776,,,,
34693815,0.358,0.533,0.455,0.0
34693823,0.452,0.581,0.475,0.207
34704929,0.0,0.012,0.005,0.0
34704930,0.0,0.542,0.47,0.127
34705532,0.0,0.078,0.037,0.0
34705533,0.0,0.018,0.0,0.0
347068248,0.343,0.438,0.413,0.23
347068249,0.956,0.974,0.959,0.793
34719563,0.981,0.986,0.938,0.89
34719564,0.945,0.977,0.954,0.84
34719565,0.929,0.827,0.75,0.703
34719566,0.841,0.799,0.728,0.701
34719567,0.949,1.0,1.0,0.973
34719569,0.869,0.905,0.838,0.39
34719570,0.944,0.946,0.873,0.708
34719797,0.552,0.653,0.773,0.704
34720947,0.885,0.912,0.884,0.776
34722262,0.893,0.99,0.932,0.65
34722263,0.702,0.772,0.123,0.0
34722265,0.896,0.94,0.896,0.866
34722588,0.053,0.33,0.278,0.191
34748210,0.0,0.0,0.0,0.0
34748211,0.009,0.031,0.046,0.0
34748229,0.0,0.0,0.0,0.0
34748307,0.022,0.092,0.086,0.066
34748308,0.154,0.034,0.137,0.35
34748309,0.003,0.011,0.0,0.007
34748310,0.0,0.558,0.472,0.543
34748370,0.824,0.982,0.992,0.817
34748371,0.956,0.975,0.97,0.872
34748372,0.87,0.908,0.86,0.711
34748373,0.841,0.844,0.799,0.787
34748468,0.0,0.016,0.027,0.0
34748469,0.302,0.646,0.818,0.808
34753048,0.471,0.931,0.666,0.074
34753441,0.851,0.823,0.789,0.889
34780925,0.002,0.04,0.011,0.0
34780926,0.0,0.006,0.0,0.0
34781215,0.008,0.017,0.002,0.001
34781416,0.47,0.646,0.545,0.233
34781417,0.785,0.905,0.847,0.561
347963545,0.199,0.955,0.73,0.126
347963546,0.0,0.0,0.0,0.0
347963547,0.312,0.78,0.374,0.047
347963548,0.0,0.0,0.0,0.0
347967967,0.293,0.546,0.434,0.022
347967968,0.628,0.657,0.462,0.052
348374905,0.916,0.956,0.926,0.793
348374908,0.624,0.763,0.696,0.487
348591967,,,,
348591975,,,,
348591985,,,,
348676485,0.333,0.9,0.567,0.0
348680264,0.587,0.69,0.555,0.148
348680266,0.064,0.652,0.056,0.0
348680267,0.68,0.73,0.695,0.259
348730086,0.939,0.974,0.958,0.855
34885418,0.911,0.977,0.974,0.369
34885419,0.204,0.901,0.488,0.091
34886205,0.932,0.958,0.936,0.792
34886206,0.762,0.871,0.894,0.648
348863584,,,,
34886459,1.0,1.0,1.0,0.998
34886638,0.01,0.102,0.027,0.0
34886666,0.011,0.043,0.018,0.0
34887285,0.0,0.002,0.0,0.0
349289015,0.273,0.722,0.561,0.138
34956850,0.0,0.009,0.002,0.0
34956851,0.0,0.018,0.002,0.0
34956852,0.0,0.015,0.0,0.0
34956853,0.0,0.066,0.094,0.022
34956854,0.0,0.017,0.004,0.0
34956856,0.0,0.0,0.017,0.0
34956857,0.275,0.511,0.493,0.244
34956859,0.0,0.054,0.014,0.0
34956862,0.0,0.0,0.0,0.0
34956863,0.0,0.03,0.02,0.0
34958984,0.016,0.082,0.006,0.0
34958985,0.0,0.003,0.0,0.0
34958986,0.0,0.0,0.0,0.0
34958990,0.0,0.029,0.045,0.0
34965983,0.002,0.01,0.001,0.0
34966380,0.0,0.018,0.005,0.0
34966766,0.0,0.002,0.009,0.0
34966769,0.0,0.004,0.004,0.0
34966776,0.0,0.03,0.0,0.0
34990730,0.002,0.095,0.013,0.0
35004226,,,,
35004227,,,,
35004228,,,,
35004229,,,,
35004230,,,,
35004231,,,,
35005772,,,,
35005773,,,,
35005774,,,,
35005775,,,,
35006153,,,,
35007617,0.0,0.011,0.001,0.0
35007908,0.002,0.047,0.0,0.0
35007938,0.072,0.185,0.024,0.0
35008085,0.007,0.024,0.0,0.0
35008089,0.019,0.039,0.068,0.0
35008131,0.023,0.08,0.04,0.0
35008164,0.265,0.519,0.325,0.051
35008168,0.005,0.049,0.011,0.0
35008205,0.015,0.019,0.03,0.0
35008406,0.0,0.0,0.0,0.0
35008414,0.021,0.07,0.004,0.0
35008419,0.021,0.108,0.011,0.0
35008423,0.085,0.242,0.136,0.027
35008461,0.0,0.014,0.0,0.0
35008475,0.003,0.016,0.012,0.0
35008525,0.004,0.021,0.007,0.0
35008551,0.0,0.0,0.0,0.0
35008557,0.351,0.396,0.321,0.038
35008566,0.004,0.013,0.0,0.0
35008666,0.544,0.516,0.226,0.0
35008694,0.008,0.039,0.0,0.0
35008782,0.083,0.284,0.113,0.0
35010599,0.584,0.497,0.338,0.297
35010600,0.343,0.587,0.637,0.294
35010601,0.397,0.47,0.61,0.427
35010602,0.4,0.754,0.597,0.064
35010603,0.0,0.424,0.502,0.008
35017902,0.086,0.147,0.14,0.147
35050261,0.869,0.913,0.945,0.694
35074189,0.172,0.282,0.436,0.263
35074191,0.078,0.623,0.551,0.299
35074192,0.0,0.015,0.021,0.012
35074194,0.269,0.436,0.238,0.0
35078413,0.407,0.519,0.387,0.087
351438455,0.703,0.774,0.751,0.702
35166742,0.0,0.003,0.022,0.0
35166744,0.717,0.829,0.78,0.566
351722430,0.017,0.106,0.072,0.0
351907432,0.714,0.85,0.655,0.354
351907435,0.037,0.244,0.08,0.0
351907436,0.0,0.014,0.004,0.0
351907437,0.875,0.896,0.846,0.734
351907441,0.0,0.0,0.0,0.0
351918068,0.466,0.669,0.742,0.775
351918069,0.995,1.0,0.958,0.911
351918254,0.641,0.633,0.317,0.041
351918255,0.506,0.449,0.32,0.24
35193993,0.496,0.691,0.673,0.549
35205036,0.004,0.02,0.001,0.0
35219743,0.053,0.174,0.111,0.022
35219744,0.0,0.006,0.011,0.0
35219745,0.093,0.392,0.081,0.0
35219746,0.027,0.106,0.059,0.0
35219747,0.0,0.005,0.0,0.0
35219748,0.027,0.077,0.034,0.01
35219749,0.0,0.071,0.003,0.0
35219750,0.006,0.025,0.003,0.0
35219751,0.0,0.002,0.0,0.0
35219752,0.09,0.27,0.192,0.065
35219754,0.184,0.341,0.303,0.111
35219755,0.15,0.459,0.333,0.039
35219756,0.0,0.071,0.357,0.0
35223791,0.021,0.072,0.0,0.0
35223792,0.0,0.014,0.0,0.0
35223793,0.0,0.0,0.0,0.0
35223794,0.0,0.022,0.046,0.0
35223796,0.0,0.0,0.0,0.0
35223797,0.0,0.0,0.0,0.0
35223798,0.0,0.0,0.0,0.0
35223799,0.0,0.074,0.12,0.08
35223800,0.0,0.012,0.357,0.095
35223801,0.0,0.0,0.0,0.0
35223802,0.0,0.037,0.003,0.0
35223805,0.002,0.034,0.016,0.0
35223806,0.0,0.054,0.0,0.0
35223807,0.0,0.026,0.0,0.0
352375361,0.096,0.096,0.096,0.0
352375362,0.0,0.889,0.889,0.0
352375363,0.408,0.549,0.014,0.0
35259804,0.0,0.173,0.233,0.113
35264465,0.0,0.147,0.147,0.088
35264466,0.0,0.0,0.0,0.0
352689029,0.291,0.982,0.973,0.955
352689031,0.66,0.802,0.849,0.745
352689036,0.358,0.674,0.588,0.142
352689039,0.12,0.44,0.551,0.215
352689041,0.0,0.155,0.45,0.132
352689043,0.0,0.0,0.0,0.0
352689045,0.484,0.516,0.403,0.21
