id,170_10,170_13,170_16,170_19
45251869,0.45,0.72,0.8,0.76
45252545,0.03,0.0,0.04,0.23
45263736,0.65,0.73,0.75,0.3
45263737,0.27,0.4,0.38,0.1
45263740,0.69,0.77,0.8,0.42
45265402,0.47,0.45,0.38,0.18
45265403,0.13,0.13,0.17,0.02
45265404,0.05,0.09,0.08,0.04
45265405,0.46,0.76,0.52,0.22
45265406,0.93,0.93,0.94,0.92
45265407,0.72,0.86,0.77,0.39
45265408,0.27,0.21,0.19,0.32
45265409,0.96,0.96,0.92,0.88
45265813,0.95,0.99,0.95,0.25
45372507,0.74,0.77,0.73,0.63
45372509,0.25,0.87,0.39,0.11
45372675,0.25,0.69,0.31,0.03
453827790,0.98,0.97,0.85,0.48
453827791,1.0,1.0,1.0,1.0
453827792,0.98,0.99,0.99,0.99
453827793,1.0,1.0,1.0,1.0
453827794,1.0,1.0,1.0,1.0
453827795,0.89,0.93,0.93,0.86
453827796,0.99,1.0,1.0,1.0
453975532,0.95,0.93,0.91,0.91
453975533,0.78,0.78,0.77,0.73
454173352,0.36,0.5,0.52,0.04
454173353,0.58,0.62,0.58,0.16
454729094,0.95,0.97,0.96,0.92
454729095,0.96,0.99,0.99,0.87
454729096,0.99,0.99,0.99,0.95
454802828,0.7,0.73,0.83,0.41
454818962,0.81,0.86,0.84,0.38
454818963,0.39,0.63,0.57,0.0
454818964,0.37,0.43,0.44,0.29
454818965,0.36,0.54,0.46,0.25
454818966,0.91,0.93,0.9,0.79
454818967,0.9,0.92,0.93,0.94
454818968,0.98,0.98,0.99,0.97
45547431,0.49,0.55,0.47,0.26
45547438,0.58,0.74,0.66,0.33
45547443,0.75,0.95,0.81,0.31
45547446,0.41,0.9,0.62,0.11
45547447,0.09,0.27,0.44,0.1
45547450,0.08,0.47,0.2,0.07
455514001,0.24,0.51,0.41,0.11
45557668,0.24,0.46,0.27,0.0
45557669,0.24,0.49,0.74,0.06
45695130,0.19,0.65,0.66,0.28
457302063,1.0,1.0,1.0,1.0
457302064,0.97,0.97,0.97,0.96
457302127,1.0,1.0,1.0,1.0
457302139,1.0,1.0,1.0,1.0
457302154,1.0,1.0,1.0,1.0
457302240,1.0,1.0,1.0,1.0
457302241,1.0,1.0,1.0,1.0
457302250,1.0,1.0,1.0,1.0
45733370,0.92,0.93,0.89,0.73
45733372,1.0,1.0,1.0,1.0
45733376,0.83,0.93,0.94,0.91
45733378,0.38,0.52,0.68,0.6
45733392,1.0,1.0,1.0,0.99
45733393,0.82,0.86,0.91,0.91
45733399,1.0,1.0,1.0,1.0
45733402,1.0,1.0,1.0,1.0
45733861,1.0,1.0,1.0,1.0
45733863,0.25,0.36,0.33,0.11
45733865,0.75,0.81,0.81,0.69
45739801,1.0,1.0,1.0,0.94
45751993,0.81,0.95,1.0,0.2
45751994,0.85,0.83,0.67,0.0
45751997,0.45,0.57,0.51,0.08
45751998,0.43,1.0,1.0,1.0
45752000,0.48,0.69,0.31,0.06
45752003,0.81,0.82,0.79,0.61
45752005,0.87,0.98,0.85,0.44
45752007,0.82,0.8,0.79,0.63
45752011,0.7,0.83,0.74,0.19
458654565,0.0,0.0,0.0,0.0
458654569,0.27,0.51,0.41,0.25
458655684,0.0,0.42,0.93,0.0
458655685,0.23,0.66,0.75,0.23
458655686,0.0,0.0,0.0,0.0
458655687,0.0,0.0,0.0,0.0
458655688,0.0,0.0,0.0,0.0
458655689,0.0,0.0,0.0,0.0
458655690,0.0,0.0,0.0,0.0
458655691,0.0,0.0,0.0,0.0
458665478,0.24,0.84,0.67,0.5
458665479,0.37,0.78,0.78,0.14
458665481,0.32,0.64,0.54,0.0
458665486,0.18,0.26,0.28,0.05
458665494,0.0,0.0,0.0,0.0
458665498,0.46,0.8,0.0,0.0
458665507,0.07,0.32,0.4,0.26
458668611,0.17,0.39,0.27,0.03
458668612,0.86,0.89,0.77,0.3
458668613,0.22,0.89,0.81,0.11
458668614,0.56,0.8,0.72,0.06
458668615,0.7,0.7,0.55,0.0
458669569,0.0,0.16,0.41,0.0
45871958,0.18,0.88,0.97,0.97
458739421,0.0,0.64,0.73,0.0
458742270,0.0,0.0,0.0,0.0
4597144,0.97,0.98,0.96,0.79
4597145,0.65,0.73,0.72,0.28
4597147,0.92,0.98,0.96,0.87
4597148,0.3,0.39,0.37,0.06
46106821,1.0,1.0,1.0,0.73
462150401,0.11,0.27,0.2,0.03
462150402,0.66,0.76,0.76,0.3
462150403,0.22,0.2,0.03,0.0
46263642,0.34,0.84,0.55,0.12
462818066,0.48,0.55,0.62,0.66
462818077,0.41,0.45,0.35,0.26
462818078,0.16,0.25,0.25,0.02
462819080,0.64,0.74,0.72,0.68
462819082,0.69,0.84,0.89,0.88
462819084,0.93,0.95,0.96,0.93
462819086,1.0,1.0,1.0,1.0
463135748,1.0,1.0,1.0,1.0
463273162,0.44,0.6,0.62,0.62
463273163,0.98,0.98,0.98,0.93
463273164,1.0,1.0,1.0,1.0
463273165,0.79,0.81,0.72,0.16
463273944,0.74,0.8,0.66,0.42
463276874,0.94,0.97,0.97,0.96
463276877,0.85,0.88,0.85,0.88
4674506,0.75,0.83,0.77,0.58
4674508,0.49,0.49,0.1,0.0
4674509,0.41,0.63,0.39,0.09
4674510,0.59,0.76,0.62,0.16
4674511,0.48,0.64,0.57,0.0
4674514,0.48,0.65,0.56,0.18
4674516,0.16,0.3,0.23,0.0
4674519,0.27,0.73,0.46,0.0
4674522,0.25,0.28,0.19,0.02
4674523,0.15,0.29,0.06,0.0
4674524,0.11,0.64,0.73,0.22
4674525,0.08,0.13,0.04,0.0
4674526,0.56,0.57,0.55,0.23
4674527,0.58,0.58,0.33,0.16
467919974,0.59,0.75,0.94,0.42
467919975,0.8,0.87,0.86,0.72
467919978,0.88,0.95,0.93,0.84
467919979,1.0,0.99,0.98,0.96
467919982,0.23,0.35,0.24,0.09
467919987,0.65,0.66,0.74,0.49
467919993,0.64,0.73,0.88,0.46
467919996,0.59,0.66,0.69,0.4
467919997,0.41,0.69,0.84,0.04
467919999,0.54,0.69,0.66,0.46
468661977,0.26,0.47,0.49,0.41
468661978,0.21,0.34,0.16,0.02
468661979,0.17,0.66,0.19,0.03
46964637,0.66,0.73,0.71,0.41
46964639,0.27,0.41,0.2,0.05
46964646,0.58,0.73,0.34,0.05
46964647,0.38,0.48,0.4,0.17
46964648,0.14,0.23,0.25,0.12
46973934,0.71,0.75,0.64,0.14
46973935,0.37,0.47,0.38,0.09
46973936,0.25,0.33,0.3,0.03
46973937,0.08,0.21,0.1,0.0
46973940,0.52,0.66,0.66,0.0
46973942,0.57,0.63,0.64,0.23
46973943,0.35,0.42,0.37,0.02
46973944,0.3,0.3,0.21,0.01
46973947,0.24,0.34,0.28,0.07
46973948,0.66,0.72,0.72,0.45
46973949,0.2,0.28,0.25,0.12
46973951,0.42,0.55,0.38,0.01
46989997,0.64,0.89,0.94,0.94
46990081,0.52,0.59,0.56,0.48
47077361,0.18,0.11,0.05,0.0
47077363,0.97,0.99,0.99,0.96
47077366,1.0,1.0,1.0,0.6
47077370,0.06,0.61,0.72,0.71
47088220,0.58,0.69,0.77,0.21
47099279,1.0,1.0,0.99,0.71
47125259,0.72,0.69,0.46,0.36
47197262,0.13,0.27,0.24,0.09
47202532,0.15,0.22,0.18,0.13
47202533,1.0,1.0,1.0,0.78
47202535,0.69,0.7,0.6,0.42
47202544,0.56,0.65,0.61,0.32
47202546,0.38,0.48,0.41,0.3
47202549,0.39,0.27,0.12,0.11
47202551,0.7,0.7,0.38,0.0
47202553,0.56,0.55,0.06,0.0
47202556,0.23,0.54,0.79,0.28
47202557,0.25,0.19,0.15,0.07
47202558,0.64,0.64,0.64,0.2
47202559,0.91,0.91,0.91,0.46
47225223,0.34,0.35,0.29,0.0
47250656,0.23,0.23,0.22,0.14
47250657,0.07,0.17,0.31,0.34
47250661,0.42,0.45,0.44,0.42
47250662,0.19,0.27,0.29,0.06
47250663,1.0,1.0,1.0,1.0
47250664,1.0,1.0,1.0,1.0
47250665,1.0,1.0,1.0,0.81
47250666,0.84,0.84,0.84,0.79
47250668,0.21,0.75,0.82,0.55
47250670,0.98,0.99,0.99,0.87
47299342,0.61,0.62,0.61,0.51
47299359,0.94,0.94,0.92,0.63
47299372,0.37,0.41,0.3,0.08
47299376,0.4,0.51,0.4,0.13
47299390,0.02,0.14,0.22,0.18
47322020,0.97,0.98,0.97,0.91
4733097,0.85,0.82,0.79,0.65
4733099,0.66,1.0,1.0,0.38
4733107,0.16,0.2,0.17,0.07
4733116,0.07,0.45,0.39,0.36
4733118,0.87,0.85,0.82,0.81
4733242,0.13,0.4,0.34,0.04
4733243,0.38,0.81,0.65,0.21
4733244,0.28,0.48,0.22,0.1
4733246,0.03,0.2,0.13,0.07
4733247,0.04,0.08,0.01,0.0
4733248,0.08,0.26,0.29,0.04
4733250,0.01,0.83,0.17,0.16
4733251,0.02,0.09,0.09,0.01
4733252,0.14,0.41,0.69,0.15
4733253,0.2,0.34,0.55,0.0
4733254,0.82,0.87,0.9,0.75
4733255,0.22,0.74,0.31,0.21
4733256,0.03,0.28,0.19,0.09
4733261,0.04,0.1,0.02,0.0
4733262,0.05,0.43,0.1,0.0
4733357,0.89,0.96,0.71,0.48
4733359,0.12,0.77,0.4,0.0
4733360,0.18,0.22,0.18,0.15
47374661,0.27,0.44,0.43,0.41
47375061,0.53,0.77,0.71,0.41
47375339,0.68,0.68,0.68,0.78
474039438,0.92,0.93,0.93,0.91
474041308,0.7,0.83,0.61,0.05
474041313,0.32,0.63,0.39,0.0
474042004,0.64,0.67,0.71,0.51
474042005,0.41,0.5,0.27,0.15
474051718,0.58,0.62,0.54,0.31
474051719,0.64,0.72,0.65,0.41
4740743,0.69,0.66,0.68,0.63
4740787,0.07,0.5,0.35,0.0
4740824,0.83,0.86,0.82,0.49
4740825,0.28,0.49,0.4,0.05
4740826,0.26,0.34,0.43,0.05
4740827,0.18,0.46,0.63,0.0
4740832,0.12,0.29,0.53,0.32
4740833,0.52,0.77,0.76,0.57
4740834,0.01,0.13,0.18,0.12
4740835,0.82,0.85,0.72,0.02
4740836,0.27,0.32,0.31,0.02
4740837,0.33,0.54,0.49,0.0
4740838,0.53,0.59,0.45,0.09
4740839,0.24,0.57,0.52,0.29
4740840,0.68,0.85,0.83,0.63
4740843,0.34,0.55,0.48,0.0
4740844,0.11,0.23,0.13,0.0
4740845,0.08,0.35,0.2,0.0
4740846,0.65,0.8,0.73,0.0
4740848,0.01,0.24,0.12,0.03
4740884,0.46,0.75,0.75,0.39
4740885,0.73,0.72,0.67,0.68
4740888,0.42,0.89,0.49,0.08
4740931,0.11,0.36,0.29,0.4
4740933,0.28,0.54,0.33,0.0
4740936,0.08,0.53,0.34,0.18
474122747,0.0,0.0,0.0,0.0
474124722,0.59,0.66,0.63,0.37
474150562,0.88,0.84,0.64,0.56
474150563,0.81,0.84,0.92,0.75
474150564,0.91,0.96,0.8,0.29
474153837,0.68,1.0,1.0,1.0
474153838,0.7,0.89,0.95,0.95
474153839,0.48,0.75,0.88,0.89
474154244,0.51,0.78,0.34,0.14
474154245,0.46,0.86,0.57,0.36
474154246,1.0,1.0,1.0,0.86
474154247,0.92,0.99,0.99,0.88
47434046,0.63,0.87,0.82,0.27
47434051,0.46,0.46,0.43,0.36
47478282,0.8,0.84,0.71,0.23
47582829,1.0,1.0,1.0,1.0
47582833,1.0,1.0,1.0,1.0
47582834,0.98,1.0,1.0,1.0
47583461,0.75,0.9,0.9,0.83
47584180,0.88,0.89,0.88,0.89
47584181,0.46,0.48,0.17,0.1
47584182,0.23,0.41,0.29,0.28
47586063,1.0,1.0,1.0,1.0
47586065,1.0,1.0,1.0,1.0
47586069,0.98,0.85,0.23,0.03
475933145,1.0,1.0,1.0,1.0
477021105,0.54,0.63,0.59,0.43
477021106,0.62,0.73,0.71,0.6
477109572,0.48,0.8,0.71,0.64
477109573,0.61,0.82,0.8,0.68
477110345,0.38,0.5,0.46,0.29
477110347,0.75,0.78,0.78,0.78
477110348,0.42,0.64,0.57,0.48
478474793,0.97,0.98,0.97,0.9
478474830,0.99,0.98,0.96,0.95
4790408,1.0,1.0,1.0,1.0
4790409,0.4,0.58,0.56,0.48
4790416,0.63,0.69,0.63,0.12
4790422,0.91,0.96,0.96,0.96
4790429,0.4,0.38,0.36,0.32
4790432,0.78,0.99,0.99,0.99
4790441,0.11,0.11,0.17,0.09
4790454,0.99,0.99,0.99,0.95
4790455,1.0,1.0,1.0,0.85
4790677,0.38,0.8,0.45,0.06
47925553,0.51,0.73,0.83,0.53
47925554,0.99,1.0,1.0,1.0
47925556,0.68,0.75,0.67,0.56
47994963,1.0,1.0,1.0,1.0
47994963,1.0,1.0,1.0,1.0
47995616,1.0,1.0,1.0,1.0
47995617,0.52,0.61,0.59,0.47
47995618,1.0,1.0,1.0,1.0
481032045,0.0,0.0,0.0,0.0
481032046,0.0,0.0,0.0,0.0
481032047,0.0,0.0,0.04,0.0
481292356,0.0,0.08,0.0,0.01
481292357,0.1,0.07,0.14,0.13
481790255,0.65,0.73,0.71,0.55
481790257,0.83,0.91,0.9,0.82
481790258,0.65,0.84,0.79,0.49
481790259,0.82,0.85,0.82,0.69
481790260,0.89,0.96,0.92,0.74
481790261,0.52,0.59,0.37,0.0
481790262,0.84,0.98,0.96,0.84
481790263,1.0,1.0,1.0,1.0
481790264,0.93,0.91,0.86,0.42
481790265,0.52,0.75,0.52,0.23
481790266,1.0,0.99,0.95,0.88
481790267,0.94,0.95,0.93,0.91
481790268,0.98,0.99,0.98,0.78
481790269,0.86,0.91,0.88,0.75
481791910,1.0,0.34,0.71,0.35
481791911,1.0,0.98,0.99,0.93
481791912,1.0,0.99,0.92,0.65
481791913,0.91,0.89,0.9,0.86
481794739,0.9,0.92,0.93,0.82
481794740,0.94,0.99,0.92,0.19
481794741,0.73,0.87,0.9,0.79
481794742,0.7,0.8,0.8,0.36
481798481,0.58,0.6,0.59,0.58
481798483,0.52,0.57,0.57,0.58
481798484,0.47,0.59,0.48,0.27
481798485,0.7,0.92,0.99,1.0
481798486,0.68,0.67,0.64,0.74
481798487,0.87,0.92,0.99,0.99
481798488,0.87,0.89,0.88,0.77
481798489,0.62,0.99,0.99,0.99
481798490,0.71,0.84,0.79,0.58
481798491,0.63,0.72,0.69,0.55
481798492,0.5,0.64,0.58,0.38
481798493,0.83,0.88,0.78,0.66
481798494,0.59,0.83,0.96,0.97
481803202,0.95,0.96,0.95,0.88
481803203,0.69,0.88,0.91,0.85
481803204,1.0,1.0,1.0,0.86
481803205,1.0,1.0,0.99,0.99
481803206,0.94,0.94,0.89,0.44
481803207,0.98,0.98,0.9,0.73
481803208,1.0,1.0,0.94,0.35
481803209,0.92,0.91,0.91,0.81
481814124,0.63,0.73,0.65,0.57
481814125,0.78,0.91,0.86,0.63
481814126,0.9,0.93,0.91,0.87
481814127,0.99,1.0,0.96,0.79
481814128,1.0,1.0,0.99,0.87
481814129,0.82,0.89,0.93,0.84
481814130,0.84,0.84,0.83,0.84
481814131,0.67,0.8,0.83,0.81
481814132,0.92,0.93,0.93,0.86
481814133,0.93,0.97,0.95,0.91
481814134,0.96,0.99,0.97,0.88
481872961,0.96,0.97,0.97,0.89
481872962,0.97,0.95,0.9,0.74
482313699,0.3,0.0,0.0,0.0
48233778,0.28,0.68,0.9,0.9
48233780,0.72,0.79,0.83,0.87
48233781,1.0,1.0,1.0,1.0
48233796,1.0,1.0,1.0,0.99
48411055,0.98,0.99,0.98,0.96
48411056,0.77,0.81,0.82,0.78
48411057,1.0,1.0,1.0,1.0
48411058,0.96,0.97,0.96,0.92
484342115,0.41,0.47,0.48,0.27
484342116,0.77,0.83,0.84,0.71
484342117,0.84,0.87,0.84,0.6
484705136,0.67,1.0,1.0,0.54
485077877,0.0,0.0,0.0,0.13
485077878,0.0,0.0,0.0,0.0
485077879,0.4,0.26,0.91,0.0
485077880,0.0,0.0,0.4,0.0
485685186,0.89,0.92,0.93,0.9
485685188,0.96,0.97,0.97,0.95
485685190,1.0,1.0,1.0,1.0
485685192,1.0,1.0,1.0,1.0
485685193,0.91,0.91,0.89,0.66
485685195,0.95,0.96,0.97,0.97
485685196,0.97,0.97,0.94,0.79
485685197,1.0,1.0,1.0,1.0
485685198,1.0,1.0,1.0,1.0
485686681,0.46,0.73,0.51,0.08
485687129,1.0,1.0,1.0,1.0
485687612,1.0,1.0,1.0,1.0
485687613,0.97,0.99,0.99,0.97
485687614,0.91,0.92,0.92,0.9
485687615,1.0,1.0,1.0,1.0
485687616,0.97,0.98,0.98,0.91
486194560,0.91,0.92,0.92,0.85
487710195,0.52,0.5,0.16,0.06
487710196,0.28,0.48,0.35,0.08
487710202,0.3,0.47,0.45,0.32
488190228,0.89,0.9,0.85,0.62
488190229,0.6,0.67,0.61,0.35
488190231,0.97,0.98,0.97,0.62
488190232,0.46,1.0,1.0,0.97
488190233,0.76,0.8,0.68,0.31
488190235,0.88,0.93,0.93,0.79
488190236,0.76,0.8,0.76,0.54
488190238,0.86,0.97,0.97,0.97
488190239,0.45,0.55,0.47,0.31
488193530,0.61,0.63,0.63,0.59
489235049,0.82,0.82,0.77,0.6
489235050,0.57,0.87,0.73,0.29
489235051,0.66,0.9,0.85,0.6
489235052,0.53,0.77,0.67,0.28
489235053,0.69,0.9,0.83,0.61
489235054,0.75,0.92,0.94,0.93
489235056,0.71,0.78,0.73,0.52
489235057,0.99,1.0,1.0,0.99
492105473,0.0,0.19,0.19,0.0
492105474,0.59,0.61,0.51,0.45
492105475,0.06,0.12,0.0,0.0
492165866,0.89,0.82,0.14,0.0
49216969,1.0,1.0,1.0,1.0
492255309,0.65,0.76,0.74,0.64
492255310,0.8,0.84,0.8,0.64
492255311,0.78,0.82,0.76,0.57
493687155,0.0,0.1,0.53,0.18
493688543,0.19,0.29,0.26,0.15
493692915,0.15,0.36,0.23,0.03
493692916,0.02,0.02,0.02,0.02
493692917,0.09,0.08,0.01,0.0
493692918,0.4,0.4,0.48,0.23
493692919,0.76,0.9,0.9,0.51
493692920,0.53,1.0,1.0,0.98
493692921,0.43,0.68,0.68,0.52
493692922,0.25,0.49,0.39,0.04
493692923,0.46,0.49,0.27,0.04
493692924,0.27,0.47,0.37,0.02
493692925,0.0,0.22,0.38,0.17
493692926,0.56,0.45,0.32,0.42
493692928,0.27,0.2,0.01,0.0
494187682,0.5,0.8,0.78,0.65
494188078,0.0,0.0,0.0,0.0
494188079,0.0,0.0,0.0,0.0
494192102,0.0,0.03,0.01,0.0
494214788,0.0,0.0,0.0,0.0
494216391,0.0,0.0,0.0,0.0
494216396,0.59,0.54,0.0,0.0
494220219,0.14,0.56,0.15,0.0
494220882,0.0,0.0,0.0,0.0
494220883,0.0,0.0,0.0,0.0
494220884,0.13,0.29,0.08,0.07
494221419,0.23,0.28,0.18,0.0
494221420,0.05,0.15,0.08,0.0
494222067,0.62,0.67,0.67,0.03
494222855,0.04,0.75,0.71,0.0
494222856,0.0,0.09,0.09,0.0
494232079,0.89,0.91,0.66,0.07
494232480,0.15,0.36,0.36,0.03
494235792,0.16,0.42,0.19,0.03
494235794,0.0,0.05,0.0,0.0
494235795,0.0,0.35,0.16,0.02
494240646,0.05,0.38,0.02,0.0
494242848,0.71,0.82,0.08,0.05
494242849,0.45,0.61,0.0,0.0
494249760,0.77,0.8,0.57,0.15
494249761,0.5,0.63,0.52,0.41
494249764,0.15,0.66,0.19,0.0
494249765,0.15,0.38,0.29,0.05
494252821,0.29,0.29,0.11,0.02
494252822,0.15,0.21,0.16,0.11
494252823,0.0,0.56,0.0,0.0
494252824,0.0,0.01,0.0,0.0
494257697,0.23,0.21,0.09,0.02
494257698,0.0,0.02,0.04,0.0
494257699,0.0,0.35,0.41,0.22
494257701,0.59,0.8,0.69,0.37
494257702,0.52,0.51,0.34,0.09
494257703,0.01,0.05,0.05,0.0
494268630,0.53,0.69,0.49,0.69
494269797,0.01,0.01,0.01,0.0
494270125,0.02,0.35,0.2,0.0
494277361,0.42,0.5,0.47,0.15
494336063,0.0,0.04,0.04,0.0
494336064,0.04,0.12,0.09,0.01
494338529,0.35,0.33,0.33,0.2
494341151,0.02,0.14,0.02,0.0
494341154,0.0,0.06,0.0,0.0
494342649,0.17,0.14,0.06,0.0
494342650,0.0,0.01,0.0,0.0
494342651,0.17,0.02,0.04,0.06
494342652,0.34,0.12,0.01,0.02
494344694,0.07,0.17,0.16,0.0
494347081,0.34,0.2,0.11,0.04
494429332,0.81,0.84,0.71,0.2
494429738,0.05,0.24,0.11,0.0
494429739,0.0,0.0,0.03,0.0
494429740,0.0,0.14,0.29,0.0
495149978,0.53,0.65,0.29,0.05
495149979,0.13,0.28,0.21,0.09
495149981,0.18,0.5,0.12,0.03
495149982,0.82,0.86,0.85,0.73
495149983,0.67,0.58,0.52,0.46
495149984,0.38,0.51,0.5,0.12
495149985,0.65,0.63,0.67,0.56
495149988,0.47,0.42,0.44,0.5
495149992,0.6,0.67,0.62,0.35
495149997,0.15,0.21,0.17,0.07
495150006,0.23,0.35,0.41,0.01
495150010,0.36,0.44,0.51,0.07
495150014,0.43,0.57,0.67,0.59
495150018,0.36,0.42,0.33,0.26
495150022,0.33,0.44,0.38,0.08
495150027,0.31,0.45,0.43,0.18
495150030,0.55,0.63,0.59,0.29
495150037,0.76,0.83,0.63,0.0
495150051,0.83,0.89,0.91,0.61
495150058,0.83,0.91,0.93,0.95
495150065,0.8,0.89,0.9,0.87
495150070,0.73,0.81,0.77,0.53
49515076,0.73,0.8,0.85,0.33
49515077,0.66,0.73,0.83,0.31
495221282,0.89,0.91,0.9,0.84
495221283,0.96,0.99,0.98,0.96
495388618,0.51,0.7,0.65,0.38
495388619,0.7,0.74,0.77,0.51
495388620,0.76,0.92,0.78,0.28
495388621,0.45,0.93,0.95,0.18
495395344,0.05,0.18,0.15,0.04
495395345,0.05,0.09,0.1,0.04
495613301,0.88,0.9,0.85,0.67
495613304,0.49,0.63,0.47,0.2
495613307,0.67,0.59,0.38,0.31
495613310,0.88,0.88,0.83,0.72
495613313,0.69,0.98,0.98,0.77
495613315,0.83,0.81,0.74,0.59
495613318,0.63,0.54,0.54,0.56
495613321,0.67,0.69,0.5,0.28
495613324,0.65,0.91,0.78,0.27
495613327,0.29,0.73,0.63,0.2
495613329,0.4,0.57,0.39,0.09
495613331,0.24,0.57,0.49,0.1
495613332,0.48,0.52,0.3,0.0
495613333,0.41,0.7,0.47,0.07
495613334,0.73,0.7,0.54,0.34
495613335,0.96,0.97,0.98,0.98
495613336,0.81,0.83,0.91,0.95
495613337,0.93,0.94,0.94,0.82
495613339,0.93,0.94,0.92,0.87
495613341,0.67,0.73,0.69,0.6
495613342,1.0,1.0,1.0,0.99
495613343,0.78,0.86,0.86,0.84
49706327,0.08,0.17,0.17,0.15
49706331,1.0,1.0,1.0,1.0
49706332,0.42,0.48,0.48,0.43
49753541,0.28,0.48,0.54,0.52
49753542,0.46,0.61,0.59,0.43
49753544,0.69,0.7,0.76,0.72
498599817,0.83,0.92,0.73,0.4
499517421,0.91,0.94,0.93,0.38
499698869,0.75,0.82,0.83,0.69
499698870,0.93,0.93,0.92,0.74
499698871,0.63,0.81,0.86,0.84
499707542,1.0,1.0,1.0,0.93
499707543,0.99,1.0,1.0,0.99
499707544,1.0,1.0,1.0,1.0
499707545,1.0,1.0,1.0,1.0
499707546,1.0,1.0,1.0,1.0
499707547,1.0,1.0,1.0,1.0
499707548,1.0,1.0,1.0,1.0
499707549,1.0,1.0,1.0,1.0
499707550,1.0,1.0,1.0,1.0
499712037,1.0,1.0,1.0,1.0
499712038,1.0,1.0,1.0,0.82
499712039,1.0,1.0,1.0,1.0
499712040,1.0,1.0,1.0,1.0
499712041,1.0,1.0,1.0,1.0
501352863,0.68,0.74,0.31,0.0
501368674,0.69,1.0,0.86,0.0
503089029,0.9,0.9,0.89,0.86
503089032,0.88,0.9,0.91,0.91
503089033,1.0,1.0,1.0,1.0
503089034,1.0,1.0,1.0,1.0
503089035,0.18,0.51,0.51,0.48
503089037,0.9,0.91,0.91,0.87
503089038,0.88,0.92,0.92,0.91
503089039,1.0,1.0,1.0,1.0
503089040,0.68,0.7,0.67,0.49
503089041,0.33,0.38,0.35,0.03
503089042,0.02,0.09,0.0,0.0
503090420,0.0,0.01,0.0,0.0
503090421,0.0,0.0,0.0,0.0
503090422,0.11,0.45,0.47,0.42
503090424,0.63,0.68,0.69,0.67
503090425,0.0,0.0,0.0,0.0
503091133,0.0,0.15,0.0,0.0
503091135,0.12,0.01,0.0,0.0
503091136,0.49,0.99,0.91,0.74
503091137,0.3,0.31,0.19,0.0
503091138,0.03,0.0,0.0,0.0
503091139,0.43,0.45,0.34,0.17
503091140,0.99,0.98,0.96,0.89
503091141,0.0,0.11,0.12,0.07
503091142,0.01,0.03,0.0,0.0
50432659,0.2,0.36,0.34,0.03
50432660,0.15,0.2,0.15,0.0
504354319,0.61,0.65,0.72,0.52
504354320,0.36,0.47,0.51,0.29
504354321,0.64,0.69,0.69,0.49
504354576,0.99,1.0,0.99,0.98
510308553,0.55,0.81,0.71,0.38
512870122,0.62,0.87,0.81,0.29
512871978,0.28,0.6,0.51,0.34
5147895,0.51,0.66,0.56,0.41
5147897,0.64,0.71,0.66,0.4
5147898,0.96,0.88,0.82,0.75
5147899,0.95,0.95,0.99,0.97
5147900,0.38,0.78,0.65,0.29
516211417,0.4,0.69,0.59,0.1
516698351,0.73,0.91,0.88,0.44
517108799,0.19,0.71,0.52,0.09
517641163,0.48,0.56,0.54,0.33
51765055,0.92,0.89,0.88,0.76
51765063,0.53,0.59,0.66,0.68
51772733,1.0,1.0,1.0,1.0
51772735,1.0,1.0,1.0,0.95
51772739,1.0,1.0,1.0,1.0
51772740,1.0,1.0,1.0,0.98
51772741,1.0,1.0,1.0,1.0
51772747,0.96,0.95,0.92,0.92
51772983,1.0,1.0,1.0,1.0
51772984,1.0,1.0,1.0,1.0
51772985,0.96,0.98,0.98,0.97
51772986,1.0,1.0,1.0,1.0
51772987,1.0,1.0,1.0,1.0
51772991,0.42,0.54,0.67,0.75
51773001,1.0,1.0,1.0,1.0
51773054,1.0,1.0,1.0,1.0
51773055,1.0,1.0,1.0,1.0
51773056,0.98,0.98,0.97,0.86
51773057,0.5,0.5,0.5,0.48
51779847,0.73,0.76,0.75,0.6
51800850,0.17,0.24,0.17,0.03
51899389,0.0,0.04,0.22,0.25
51899397,0.79,0.74,0.7,0.63
51899398,0.84,0.86,0.83,0.66
520119510,1.0,1.0,1.0,1.0
520119511,1.0,1.0,1.0,1.0
520119512,0.75,0.81,0.79,0.75
520119513,0.97,0.97,0.97,0.96
520119514,0.94,0.92,0.84,0.7
520119515,0.6,0.51,0.41,0.42
52015764,0.88,0.92,0.85,0.5
52015765,0.83,0.87,0.72,0.3
52015766,0.78,0.86,0.72,0.48
52015767,0.94,0.99,1.0,0.94
521155940,0.26,0.34,0.42,0.25
521155941,0.82,0.84,0.84,0.69
52284991,0.49,0.66,0.47,0.1
52285165,0.69,0.73,0.68,0.45
5228864,0.24,0.22,0.11,0.01
5228866,0.18,0.25,0.12,0.01
5228867,0.81,0.81,0.67,0.05
5228869,0.63,0.51,0.35,0.4
5228872,0.16,0.75,0.55,0.17
5228873,0.57,0.71,0.76,0.33
5228874,0.48,0.71,0.42,0.1
5228875,0.83,0.87,0.87,0.75
5228876,0.95,0.96,0.96,0.84
5228877,0.98,0.98,0.98,0.6
5228878,0.18,0.35,0.43,0.22
5228879,0.71,0.93,0.87,0.42
5228880,0.68,0.54,0.42,0.55
5228881,0.63,0.69,0.69,0.57
5228882,0.77,0.91,0.87,0.34
5228884,0.24,0.38,0.27,0.18
5228885,0.68,0.81,0.75,0.42
5228886,1.0,1.0,1.0,1.0
